id,user_id,order_status,payment_status,payment_method,currency,subtotal,discount_amount,shipping_amount,total_amount,shipping_country,shipping_city,shipping_postcode,device_type,acquisition_channel,ordered_at,delivered_at,cancelled_at
165,428,delivered,paid,google_pay,EUR,778.56,8.65,6.17,776.08,Netherlands,The Hague,4096 AZ,mobile,social,2023-08-20 10:10:52,2023-08-24 10:10:52,
166,17,delivered,paid,card,EUR,1821.46,343.56,10.09,1487.99,France,Lille,72296,mobile,organic_search,2025-08-27 07:19:21,2025-09-02 07:19:21,
167,178,cancelled,failed,google_pay,EUR,0.0,0.0,0.0,0.0,France,Marseille,77499,tablet,social,2025-07-12 04:17:15,,2025-07-12 11:17:15
168,431,delivered,paid,buy_now_pay_later,GBP,1442.65,277.35,7.8,1173.1,United Kingdom,Bristol,H8 3DG,tablet,email,2025-11-24 01:10:45,2025-12-02 01:10:45,
169,63,delivered,paid,apple_pay,AUD,184.79,11.55,16.28,189.52,Australia,Adelaide,8620,desktop,social,2025-02-18 01:42:23,2025-02-25 01:42:23,
170,185,returned,refunded,buy_now_pay_later,CAD,24.69,1.52,13.22,36.39,Canada,Vancouver,R9M 9N8,desktop,organic_search,2025-08-09 21:59:26,2025-08-15 21:59:26,
171,216,delivered,paid,apple_pay,EUR,968.21,204.37,6.54,770.38,Germany,Stuttgart,85511,desktop,referral,2025-09-13 09:18:28,2025-09-15 09:18:28,
172,480,delivered,paid,apple_pay,EUR,530.19,65.6,6.82,471.41,Spain,Bilbao,50892,mobile,organic_search,2025-01-20 08:56:07,2025-01-24 08:56:07,
173,111,delivered,paid,buy_now_pay_later,CAD,1723.23,249.82,1.26,1474.67,Canada,Toronto,R4J 1T1,tablet,social,2025-08-04 21:02:37,2025-08-17 21:02:37,
174,488,cancelled,failed,apple_pay,EUR,0.0,0.0,0.0,0.0,France,Paris,14946,desktop,affiliate,2024-12-14 20:07:31,,2024-12-16 11:07:31
175,52,delivered,paid,apple_pay,EUR,1147.18,237.79,20.43,929.82,Germany,Frankfurt,61049,tablet,direct,2022-05-01 07:33:13,2022-05-04 07:33:13,
176,12,returned,refunded,apple_pay,EUR,780.45,140.07,7.49,647.87,Netherlands,Eindhoven,2040 NN,desktop,organic_search,2025-08-18 21:40:08,2025-08-24 21:40:08,
177,148,processing,paid,card,AUD,225.87,11.94,9.39,223.32,Australia,Sydney,8251,mobile,referral,2023-01-03 04:31:03,,
178,475,returned,refunded,card,CAD,530.79,15.93,15.25,530.11,Germany,Cologne,75994,tablet,display_ads,2023-08-12 12:10:02,2023-08-15 12:10:02,
179,273,returned,refunded,buy_now_pay_later,EUR,641.59,77.9,13.18,576.87,Spain,Valencia,14150,desktop,social,2024-08-23 19:57:58,2024-09-02 19:57:58,
180,462,delivered,paid,apple_pay,EUR,473.32,37.25,29.17,465.24,Netherlands,Eindhoven,9745 KM,mobile,display_ads,2025-06-14 02:06:49,2025-06-27 02:06:49,
181,185,cancelled,pending,card,CAD,0.0,0.0,0.0,0.0,Canada,Vancouver,R9M 9N8,desktop,display_ads,2025-09-18 07:46:19,,2025-09-20 01:46:19
182,111,processing,paid,paypal,CAD,1556.25,158.59,17.54,1415.2,Canada,Toronto,R4J 1T1,desktop,referral,2023-05-05 14:34:46,,
183,56,delivered,paid,paypal,EUR,1158.38,183.21,23.18,998.35,Netherlands,The Hague,2341 SA,desktop,paid_search,2023-09-27 14:05:16,2023-10-01 14:05:16,
184,209,cancelled,failed,google_pay,EUR,0.0,0.0,0.0,0.0,Spain,Valencia,11426,mobile,organic_search,2025-07-20 22:10:23,,2025-07-21 07:10:23
185,354,delivered,paid,buy_now_pay_later,USD,1838.47,415.61,10.63,1433.49,United States,Houston,45851,desktop,social,2023-02-04 22:51:59,2023-02-12 22:51:59,
186,57,returned,refunded,apple_pay,USD,479.31,59.11,19.88,440.08,United States,Los Angeles,36130,tablet,affiliate,2025-10-26 02:28:41,2025-10-28 02:28:41,
187,462,delivered,paid,google_pay,EUR,589.24,70.28,4.04,523.0,Netherlands,Eindhoven,9745 KM,mobile,paid_search,2025-10-09 10:19:57,2025-10-13 10:19:57,
188,74,cancelled,pending,apple_pay,USD,0.0,0.0,0.0,0.0,United States,Seattle,23006,desktop,social,2022-10-21 15:59:16,,2022-10-22 16:59:16
189,477,delivered,paid,google_pay,GBP,692.12,97.61,26.92,621.43,United Kingdom,Edinburgh,E8 5JU,tablet,social,2024-05-01 20:13:41,2024-05-12 20:13:41,
190,171,returned,refunded,paypal,EUR,47.92,9.06,17.65,56.51,France,Bordeaux,93859,desktop,referral,2023-11-28 05:36:52,2023-12-03 05:36:52,
191,42,delivered,paid,apple_pay,EUR,558.59,61.29,26.56,523.86,Australia,Adelaide,8172,desktop,email,2023-03-19 09:46:35,2023-03-25 09:46:35,
192,340,delivered,paid,buy_now_pay_later,AUD,1680.0,317.04,0.82,1363.78,Germany,Berlin,74011,mobile,organic_search,2025-02-07 00:52:53,2025-02-09 00:52:53,
193,189,processing,paid,buy_now_pay_later,USD,861.61,95.82,3.79,769.58,United Kingdom,Glasgow,P8 5CE,tablet,paid_search,2025-09-18 22:44:21,,
194,487,cancelled,failed,paypal,AUD,0.0,0.0,0.0,0.0,Australia,Sydney,4460,desktop,affiliate,2023-03-25 04:54:21,,2023-03-26 01:54:21
195,319,cancelled,pending,card,EUR,0.0,0.0,0.0,0.0,France,Marseille,20198,tablet,referral,2025-03-18 02:28:36,,2025-03-18 05:28:36
196,87,cancelled,failed,card,EUR,0.0,0.0,0.0,0.0,Spain,Barcelona,39935,desktop,email,2024-08-10 11:22:59,,2024-08-11 03:22:59
197,346,delivered,paid,google_pay,EUR,1630.53,299.02,8.48,1339.99,Netherlands,Eindhoven,2676 AT,desktop,email,2024-10-01 17:53:02,2024-10-06 17:53:02,
198,3,delivered,paid,buy_now_pay_later,EUR,428.97,19.1,12.54,422.41,Germany,Frankfurt,87236,mobile,email,2023-08-28 19:05:03,2023-09-03 19:05:03,
199,320,delivered,paid,paypal,CAD,1757.61,369.4,26.25,1414.46,Canada,Calgary,A4J 3C5,mobile,display_ads,2025-03-31 15:19:12,2025-04-12 15:19:12,
200,302,delivered,paid,card,USD,449.58,108.23,26.9,368.25,United States,Los Angeles,52964,tablet,referral,2024-07-29 23:44:27,2024-08-12 23:44:27,
201,119,delivered,paid,google_pay,EUR,1913.29,315.99,10.43,1607.73,Germany,Frankfurt,69186,mobile,affiliate,2024-10-02 21:50:30,2024-10-10 21:50:30,
202,417,cancelled,failed,paypal,CAD,0.0,0.0,0.0,0.0,Canada,Ottawa,C8L 6K8,desktop,display_ads,2025-06-30 20:39:32,,2025-07-01 15:39:32
203,31,delivered,paid,apple_pay,AUD,831.29,168.13,12.76,675.92,Australia,Perth,7965,desktop,organic_search,2025-04-13 22:44:22,2025-04-19 22:44:22,
204,158,delivered,paid,paypal,EUR,1078.99,210.28,3.31,872.02,Spain,Valencia,12399,desktop,organic_search,2024-05-16 08:35:11,2024-05-27 08:35:11,
205,479,returned,refunded,card,GBP,627.64,41.84,7.05,592.85,United Kingdom,Edinburgh,Y2 1EF,desktop,email,2022-02-02 19:19:28,2022-02-12 19:19:28,
206,185,shipped,paid,buy_now_pay_later,CAD,800.12,143.59,8.71,665.24,Canada,Vancouver,R9M 9N8,desktop,email,2025-07-20 16:37:51,,
207,475,returned,refunded,buy_now_pay_later,CAD,95.48,7.6,9.7,97.58,Canada,Calgary,J0R 5G4,desktop,email,2022-02-26 00:58:20,2022-03-02 00:58:20,
208,19,delivered,paid,google_pay,EUR,1315.72,43.15,22.22,1294.79,Germany,Berlin,54313,desktop,display_ads,2025-03-10 22:52:20,2025-03-16 22:52:20,
209,11,returned,refunded,buy_now_pay_later,EUR,736.4,14.07,11.76,734.09,Netherlands,The Hague,4593 ET,mobile,social,2025-12-28 17:13:34,2026-01-05 17:13:34,
210,393,delivered,paid,card,USD,614.78,70.53,2.99,547.24,United States,Boston,91968,desktop,display_ads,2025-05-17 02:34:21,2025-05-29 02:34:21,
211,41,cancelled,pending,google_pay,GBP,0.0,0.0,0.0,0.0,United Kingdom,Glasgow,V4 5BP,desktop,organic_search,2023-09-24 05:06:25,,2023-09-26 02:06:25
212,497,shipped,paid,buy_now_pay_later,EUR,1433.44,162.08,17.34,1288.7,Spain,Bilbao,19556,desktop,affiliate,2025-08-03 05:24:40,,
213,285,delivered,paid,paypal,CAD,1622.22,395.75,2.86,1229.33,Canada,Montreal,G6S 5Y2,tablet,email,2025-09-11 00:53:56,2025-09-15 00:53:56,
214,38,cancelled,failed,google_pay,EUR,0.0,0.0,0.0,0.0,Germany,Hamburg,30866,desktop,social,2023-09-19 08:12:06,,2023-09-19 12:12:06
215,377,delivered,paid,apple_pay,EUR,1382.66,206.96,26.14,1201.84,Spain,Valencia,46710,mobile,affiliate,2025-11-30 23:51:43,2025-12-06 23:51:43,
216,276,shipped,pending,paypal,AUD,653.85,115.87,15.43,553.41,United Kingdom,London,P2 7EA,desktop,paid_search,2024-09-25 23:03:15,,
217,80,processing,pending,card,AUD,92.54,9.81,5.12,87.85,Australia,Adelaide,2329,mobile,display_ads,2024-05-10 02:07:29,,
218,200,delivered,paid,apple_pay,EUR,1444.09,317.78,8.13,1134.44,Spain,Barcelona,43044,desktop,direct,2025-04-20 08:04:41,2025-04-27 08:04:41,
219,70,cancelled,pending,buy_now_pay_later,AUD,0.0,0.0,0.0,0.0,Australia,Melbourne,7225,mobile,email,2025-09-26 07:37:25,,2025-09-27 17:37:25
220,475,cancelled,failed,paypal,CAD,0.0,0.0,0.0,0.0,Canada,Calgary,J0R 5G4,mobile,referral,2025-12-11 04:01:56,,2025-12-12 14:01:56
221,208,delivered,paid,card,EUR,634.0,29.75,20.82,625.07,Spain,Madrid,43447,desktop,affiliate,2025-02-10 20:18:23,2025-02-20 20:18:23,
222,302,delivered,paid,buy_now_pay_later,USD,1768.44,152.51,0.42,1616.35,United States,Los Angeles,52964,mobile,display_ads,2022-07-20 13:15:53,2022-07-25 13:15:53,
223,294,delivered,paid,google_pay,CAD,1869.6,262.26,19.25,1626.59,Canada,Toronto,X0H 3X0,desktop,email,2025-01-24 02:43:21,2025-01-29 02:43:21,
224,141,cancelled,pending,paypal,GBP,0.0,0.0,0.0,0.0,United Kingdom,Birmingham,U7 6EY,tablet,social,2023-02-13 11:01:29,,2023-02-14 09:01:29
225,486,processing,paid,google_pay,EUR,430.47,0.29,6.95,437.13,France,Lyon,31603,mobile,organic_search,2025-02-19 07:15:03,,
226,172,delivered,paid,google_pay,EUR,859.43,101.35,9.08,767.16,France,Marseille,31581,mobile,display_ads,2022-08-09 06:53:09,2022-08-23 06:53:09,
227,390,delivered,paid,apple_pay,EUR,1679.72,133.11,2.35,1548.96,Germany,Stuttgart,94886,tablet,social,2025-08-20 02:07:06,2025-08-31 02:07:06,
228,364,delivered,paid,google_pay,EUR,987.84,194.84,20.56,813.56,Spain,Valencia,25368,mobile,direct,2025-07-28 16:51:02,2025-08-07 16:51:02,
229,12,processing,pending,apple_pay,EUR,1461.06,78.09,16.79,1399.76,Netherlands,The Hague,3932 AG,desktop,email,2025-05-17 04:46:49,,
230,5,delivered,paid,apple_pay,EUR,1832.88,230.39,0.39,1602.88,Spain,Bilbao,18180,desktop,affiliate,2024-11-19 03:40:16,2024-11-25 03:40:16,
231,200,cancelled,failed,apple_pay,EUR,0.0,0.0,0.0,0.0,Spain,Barcelona,43044,tablet,affiliate,2025-09-22 04:40:45,,2025-09-23 17:40:45
232,499,delivered,paid,paypal,EUR,954.8,208.85,22.52,768.47,Germany,Munich,81620,desktop,direct,2025-11-22 18:33:25,2025-12-06 18:33:25,
233,362,processing,paid,paypal,EUR,179.41,37.41,3.58,145.58,France,Toulouse,23751,desktop,social,2025-07-18 03:25:30,,
234,491,cancelled,pending,card,CAD,0.0,0.0,0.0,0.0,Canada,Montreal,S6E 3A6,desktop,direct,2022-10-29 15:38:37,,2022-10-31 11:38:37
235,458,cancelled,failed,apple_pay,GBP,0.0,0.0,0.0,0.0,United Kingdom,Manchester,F7 2DC,mobile,organic_search,2025-08-27 01:06:18,,2025-08-28 20:06:18
236,32,returned,refunded,paypal,AUD,587.23,9.86,8.87,586.24,Australia,Sydney,9288,mobile,display_ads,2025-07-05 16:00:06,2025-07-11 16:00:06,
237,84,returned,refunded,card,USD,259.26,29.07,2.35,232.54,United States,Los Angeles,45003,mobile,affiliate,2025-04-18 04:50:09,2025-04-27 04:50:09,
238,39,delivered,paid,card,CAD,383.53,56.68,28.97,355.82,Canada,Montreal,K3A 3R5,desktop,referral,2023-10-05 06:32:06,2023-10-19 06:32:06,
239,224,cancelled,pending,paypal,CAD,0.0,0.0,0.0,0.0,Canada,Montreal,L5X 7T1,tablet,email,2025-12-06 07:49:28,,2025-12-08 03:49:28
240,381,delivered,paid,card,EUR,767.93,55.11,8.37,721.19,Spain,Bilbao,21613,desktop,email,2025-08-15 03:03:18,2025-08-26 03:03:18,
241,137,delivered,paid,apple_pay,USD,529.82,58.23,2.77,474.36,United States,Houston,84928,desktop,affiliate,2023-06-15 07:47:06,2023-06-22 07:47:06,
242,412,delivered,paid,buy_now_pay_later,EUR,780.58,104.98,6.32,681.92,Netherlands,Eindhoven,4485 BU,mobile,social,2023-12-12 12:42:59,2023-12-25 12:42:59,
243,97,cancelled,failed,apple_pay,EUR,0.0,0.0,0.0,0.0,Germany,Frankfurt,93611,desktop,affiliate,2025-04-22 15:39:10,,2025-04-24 00:39:10
244,128,delivered,paid,paypal,AUD,958.29,111.94,9.69,856.04,Australia,Sydney,3806,mobile,organic_search,2024-08-11 14:17:18,2024-08-22 14:17:18,
245,171,cancelled,failed,card,EUR,0.0,0.0,0.0,0.0,France,Bordeaux,93859,desktop,paid_search,2022-12-30 20:24:31,,2022-12-31 23:24:31
246,87,delivered,paid,google_pay,EUR,1100.35,206.88,13.17,906.64,Spain,Barcelona,39935,mobile,display_ads,2023-10-04 12:39:47,2023-10-15 12:39:47,
247,376,returned,refunded,apple_pay,AUD,582.85,70.05,9.65,522.45,Australia,Adelaide,6606,tablet,email,2024-10-11 07:59:35,2024-10-19 07:59:35,
248,388,delivered,paid,google_pay,EUR,1551.53,370.03,12.02,1193.52,Germany,Stuttgart,94819,desktop,social,2025-05-22 23:55:28,2025-05-24 23:55:28,
249,445,delivered,paid,buy_now_pay_later,AUD,1507.42,48.95,9.99,1468.46,Australia,Melbourne,8565,desktop,display_ads,2025-11-28 13:43:00,2025-11-30 13:43:00,
250,80,cancelled,failed,paypal,AUD,0.0,0.0,0.0,0.0,Australia,Adelaide,2329,desktop,email,2022-07-01 14:36:16,,2022-07-02 10:36:16
251,214,delivered,paid,buy_now_pay_later,USD,1693.65,158.47,14.32,1549.5,United States,Los Angeles,37011,mobile,display_ads,2025-01-29 21:41:12,2025-02-05 21:41:12,
252,358,delivered,paid,google_pay,EUR,1665.22,294.0,22.89,1394.11,Germany,Munich,62873,desktop,direct,2025-11-19 00:52:57,2025-11-22 00:52:57,
253,200,processing,paid,google_pay,EUR,1199.92,160.22,10.41,1050.11,United States,Los Angeles,89760,desktop,email,2025-05-02 03:03:40,,
254,188,delivered,paid,card,USD,1226.97,230.57,27.44,1023.84,United States,Houston,51116,mobile,organic_search,2025-04-16 01:48:11,2025-04-28 01:48:11,
255,100,delivered,paid,google_pay,USD,1313.28,139.77,8.55,1182.06,United States,Boston,96275,mobile,social,2025-04-18 21:52:16,2025-04-26 21:52:16,
256,481,delivered,paid,google_pay,EUR,1369.44,285.61,13.95,1097.78,Spain,Madrid,40674,mobile,display_ads,2023-10-18 03:29:27,2023-10-21 03:29:27,
257,397,delivered,paid,paypal,CAD,1155.74,110.95,13.64,1058.43,Canada,Calgary,E6L 8M0,mobile,display_ads,2025-05-31 14:23:53,2025-06-09 14:23:53,
258,390,delivered,paid,card,EUR,1213.22,243.38,13.51,983.35,Germany,Stuttgart,94886,mobile,referral,2024-10-10 20:14:47,2024-10-17 20:14:47,
259,50,shipped,paid,buy_now_pay_later,EUR,1522.83,331.34,2.4,1193.89,Australia,Melbourne,6218,mobile,affiliate,2022-10-05 19:37:19,,
260,213,delivered,paid,card,EUR,1737.77,199.95,1.5,1539.32,Spain,Valencia,20166,desktop,referral,2025-04-29 09:33:38,2025-05-10 09:33:38,
261,348,returned,refunded,buy_now_pay_later,CAD,224.78,13.18,8.34,219.94,Canada,Vancouver,A7M 4S6,mobile,paid_search,2025-12-08 22:41:35,2025-12-17 22:41:35,
262,183,delivered,paid,google_pay,GBP,508.52,10.68,2.84,500.68,United Kingdom,Manchester,D7 6LU,mobile,social,2024-03-11 08:05:26,2024-03-24 08:05:26,
263,178,cancelled,pending,paypal,EUR,0.0,0.0,0.0,0.0,France,Marseille,77499,desktop,direct,2023-12-13 12:37:43,,2023-12-13 15:37:43
264,310,cancelled,pending,card,EUR,0.0,0.0,0.0,0.0,United Kingdom,Birmingham,X5 7NA,desktop,social,2025-12-11 20:55:45,,2025-12-13 05:55:45
265,372,processing,pending,google_pay,EUR,1930.84,383.1,17.13,1564.87,France,Bordeaux,90335,mobile,email,2025-02-27 17:18:01,,
266,357,delivered,paid,google_pay,AUD,442.19,103.41,8.24,347.02,Australia,Brisbane,5734,desktop,organic_search,2023-12-25 13:05:39,2024-01-07 13:05:39,
267,306,cancelled,failed,apple_pay,CAD,0.0,0.0,0.0,0.0,Canada,Toronto,B7B 2S6,mobile,direct,2025-06-01 19:20:05,,2025-06-02 22:20:05
268,138,cancelled,failed,apple_pay,CAD,0.0,0.0,0.0,0.0,Canada,Toronto,X2B 3T7,mobile,email,2024-04-27 14:02:01,,2024-04-28 05:02:01
269,32,cancelled,pending,buy_now_pay_later,AUD,0.0,0.0,0.0,0.0,Australia,Sydney,9288,mobile,display_ads,2023-03-24 03:07:44,,2023-03-25 17:07:44
270,237,delivered,paid,apple_pay,CAD,649.49,133.57,4.55,520.47,Canada,Toronto,E6K 1N9,mobile,direct,2025-07-25 15:48:18,2025-08-07 15:48:18,
271,345,delivered,paid,buy_now_pay_later,AUD,1935.93,305.58,16.84,1647.19,Australia,Perth,9335,mobile,referral,2024-10-01 06:29:57,2024-10-08 06:29:57,
272,156,delivered,paid,google_pay,CAD,73.69,11.51,5.0,67.18,Canada,Vancouver,B5Y 5H7,desktop,organic_search,2025-11-15 08:22:10,2025-11-22 08:22:10,
273,382,cancelled,failed,google_pay,EUR,0.0,0.0,0.0,0.0,France,Toulouse,89576,tablet,paid_search,2024-07-10 17:27:17,,2024-07-11 18:27:17
274,41,delivered,paid,card,GBP,1147.93,51.26,4.77,1101.44,Netherlands,Eindhoven,7693 MG,desktop,social,2022-12-06 03:00:52,2022-12-20 03:00:52,
275,168,cancelled,pending,apple_pay,AUD,0.0,0.0,0.0,0.0,Australia,Brisbane,8974,mobile,affiliate,2023-11-21 12:34:32,,2023-11-22 03:34:32
276,147,delivered,paid,paypal,AUD,809.11,0.68,24.9,833.33,Australia,Sydney,7252,desktop,paid_search,2025-07-27 16:40:09,2025-08-10 16:40:09,
277,192,delivered,paid,google_pay,AUD,829.43,131.97,18.57,716.03,Australia,Melbourne,7654,mobile,paid_search,2025-11-09 22:05:06,2025-11-13 22:05:06,
278,303,processing,paid,apple_pay,AUD,1225.48,51.0,18.76,1193.24,United States,Austin,88819,tablet,display_ads,2025-04-24 21:47:34,,
279,280,delivered,paid,paypal,EUR,923.67,166.97,7.18,763.88,Germany,Hamburg,27386,desktop,organic_search,2025-09-03 07:18:43,2025-09-12 07:18:43,
280,97,delivered,paid,buy_now_pay_later,EUR,895.65,54.16,5.31,846.8,Germany,Frankfurt,93611,desktop,referral,2025-02-15 11:56:39,2025-02-24 11:56:39,
281,438,delivered,paid,card,USD,28.66,0.23,21.92,50.35,Netherlands,Amsterdam,7833 JZ,mobile,organic_search,2024-10-21 15:06:07,2024-10-31 15:06:07,
282,215,delivered,paid,google_pay,USD,1659.19,300.79,1.2,1359.6,United States,Houston,67535,mobile,affiliate,2023-04-02 22:35:47,2023-04-10 22:35:47,
283,212,delivered,paid,apple_pay,USD,1519.51,220.26,23.75,1323.0,United States,Boston,12979,desktop,referral,2024-01-26 16:43:53,2024-02-08 16:43:53,
284,70,returned,refunded,paypal,AUD,222.64,14.7,13.87,221.81,Australia,Melbourne,7225,mobile,email,2025-06-09 12:07:58,2025-06-18 12:07:58,
285,384,delivered,paid,google_pay,AUD,671.36,75.59,7.74,603.51,Australia,Brisbane,9546,mobile,direct,2023-08-04 03:55:03,2023-08-10 03:55:03,
286,263,delivered,paid,apple_pay,EUR,1133.63,202.3,9.2,940.53,Netherlands,Utrecht,7809 ZR,mobile,affiliate,2025-03-10 09:51:35,2025-03-23 09:51:35,
287,365,delivered,paid,paypal,GBP,305.85,22.35,11.53,295.03,United Kingdom,Edinburgh,C2 5XH,tablet,social,2025-07-08 02:47:40,2025-07-20 02:47:40,
288,73,delivered,paid,buy_now_pay_later,EUR,1494.73,372.23,12.18,1134.68,Canada,Vancouver,X5X 5R7,mobile,affiliate,2024-11-11 01:43:57,2024-11-22 01:43:57,
289,85,delivered,paid,card,EUR,694.6,53.71,6.73,647.62,Germany,Stuttgart,30758,mobile,paid_search,2025-04-06 13:52:41,2025-04-12 13:52:41,
290,331,delivered,paid,buy_now_pay_later,EUR,1826.71,413.89,25.2,1438.02,France,Paris,68856,tablet,email,2023-12-28 22:07:41,2024-01-11 22:07:41,
291,185,delivered,paid,card,CAD,1904.78,241.63,8.14,1671.29,Canada,Vancouver,R9M 9N8,mobile,paid_search,2025-05-17 09:08:01,2025-05-27 09:08:01,
292,487,delivered,paid,buy_now_pay_later,AUD,507.22,32.47,22.18,496.93,Germany,Munich,69777,desktop,social,2023-02-17 07:57:48,2023-03-02 07:57:48,
293,279,cancelled,failed,card,EUR,0.0,0.0,0.0,0.0,Netherlands,Amsterdam,2678 DL,desktop,email,2024-04-28 22:26:39,,2024-04-30 08:26:39
294,295,delivered,paid,card,EUR,1080.81,211.14,9.57,879.24,Spain,Madrid,34177,mobile,affiliate,2025-03-08 10:27:30,2025-03-20 10:27:30,
295,38,delivered,paid,buy_now_pay_later,EUR,441.76,53.81,17.08,405.03,Germany,Hamburg,30866,tablet,affiliate,2022-11-03 15:27:55,2022-11-14 15:27:55,
296,391,cancelled,pending,buy_now_pay_later,AUD,0.0,0.0,0.0,0.0,Australia,Perth,3453,desktop,social,2022-10-30 14:37:27,,2022-10-30 15:37:27
297,248,delivered,paid,google_pay,GBP,1035.69,246.35,8.99,798.33,United Kingdom,Glasgow,Y8 3XK,desktop,social,2023-10-25 03:59:29,2023-11-04 03:59:29,
298,318,shipped,paid,paypal,USD,982.85,78.43,29.23,933.65,United States,Los Angeles,88956,desktop,display_ads,2024-03-08 19:52:38,,
299,345,processing,paid,google_pay,AUD,694.73,119.31,24.68,600.1,Australia,Perth,9335,desktop,social,2024-05-29 02:55:07,,
300,251,returned,refunded,google_pay,EUR,95.79,5.75,12.19,102.23,Netherlands,Amsterdam,1172 DJ,desktop,display_ads,2024-04-02 20:39:22,2024-04-06 20:39:22,
301,393,cancelled,pending,paypal,USD,0.0,0.0,0.0,0.0,Netherlands,The Hague,4747 JS,tablet,social,2024-03-28 00:16:43,,2024-03-29 10:16:43
302,189,delivered,paid,apple_pay,USD,1661.02,130.95,9.24,1539.31,United States,Austin,28098,desktop,display_ads,2025-09-28 10:06:57,2025-10-09 10:06:57,
303,30,delivered,paid,paypal,GBP,1950.35,374.0,0.58,1576.93,United Kingdom,London,U4 9JE,mobile,social,2024-11-03 20:20:28,2024-11-16 20:20:28,
304,149,delivered,paid,google_pay,EUR,1584.98,129.05,16.8,1472.73,Germany,Frankfurt,55820,mobile,affiliate,2023-08-04 04:09:51,2023-08-09 04:09:51,
305,429,delivered,paid,paypal,CAD,661.08,79.28,21.64,603.44,United States,Boston,96431,desktop,affiliate,2024-10-31 22:34:44,2024-11-09 22:34:44,
306,121,delivered,paid,card,CAD,1284.66,88.66,11.08,1207.08,Canada,Toronto,S5S 0M9,desktop,paid_search,2025-04-04 07:35:56,2025-04-10 07:35:56,
307,172,cancelled,failed,paypal,EUR,0.0,0.0,0.0,0.0,France,Marseille,31581,desktop,paid_search,2025-09-05 12:16:56,,2025-09-07 02:16:56
308,215,cancelled,pending,apple_pay,USD,0.0,0.0,0.0,0.0,United States,Houston,67535,mobile,paid_search,2024-05-23 08:26:33,,2024-05-25 05:26:33
309,436,shipped,paid,apple_pay,USD,1811.63,201.92,26.54,1636.25,United States,Los Angeles,21382,mobile,referral,2024-09-08 00:40:02,,
310,91,delivered,paid,buy_now_pay_later,EUR,1499.09,8.67,3.58,1494.0,Netherlands,Utrecht,3492 SB,mobile,organic_search,2025-01-26 22:52:29,2025-02-03 22:52:29,
311,412,processing,pending,buy_now_pay_later,EUR,756.35,106.97,29.87,679.25,Netherlands,Eindhoven,4485 BU,desktop,affiliate,2023-06-24 08:35:57,,
312,144,cancelled,failed,card,EUR,0.0,0.0,0.0,0.0,France,Lille,67366,mobile,paid_search,2023-06-03 11:11:51,,2023-06-04 23:11:51
313,291,cancelled,failed,paypal,CAD,0.0,0.0,0.0,0.0,Canada,Calgary,L8C 4C7,desktop,affiliate,2025-11-15 02:29:15,,2025-11-16 22:29:15
314,447,delivered,paid,apple_pay,EUR,159.96,25.91,10.19,144.24,Spain,Valencia,10551,mobile,display_ads,2025-02-21 21:33:10,2025-03-03 21:33:10,
315,447,cancelled,pending,card,EUR,0.0,0.0,0.0,0.0,Spain,Valencia,10551,desktop,direct,2023-09-16 15:44:23,,2023-09-16 17:44:23
316,126,cancelled,pending,apple_pay,EUR,0.0,0.0,0.0,0.0,France,Lyon,90981,mobile,referral,2022-12-13 05:56:27,,2022-12-14 23:56:27
